user_id,churn_prob,true,risk_tier
e8d88f1d-348d-4f3e-8717-377441fa2f40,0.6364592512969931,0,High
a287787d-9ebd-4763-9498-3b2083055242,0.6364564662719582,0,High
aabfdb47-2b3d-49b7-a33e-8b913ad569c5,0.6362228558022168,0,High
a89b10e8-f401-4ac3-94df-13bdca32d6b4,0.6356558566765937,0,High
151d308a-c5d7-4ba1-8dfa-b6357a80180c,0.635551970094354,0,High
e9d0fec9-34b4-4a91-8002-95470325b414,0.6350390456591097,1,High
90c3e7a8-6925-4d4c-8111-ed825a1dcc0a,0.6348779737313814,1,High
c0ec54f8-0d8f-4197-8760-bc7b364f74e9,0.6339965385147506,1,High
abc83abb-fee7-4d9b-8897-dd01d7ec9a2f,0.6338019274687872,1,High
ac27a2f0-d7d6-48de-ab06-636a9b0bd5ac,0.6333350700728887,1,High
76d5abd6-8324-448a-af0d-90e5e9730634,0.6332748786818054,1,High
7a4e5b94-f4ec-485b-82e5-1ff19a7822c1,0.63318687340895,0,High
9f67f78b-43f8-4b01-9991-a0ff3ad862a9,0.6331009565503476,0,High
a59e260e-a896-4dc4-96a7-ebe5f9ce8ab6,0.633008720529736,1,High
f45bc02f-0730-44c8-b3a0-e1d37d8d82b4,0.6328061929872725,1,High
5cc8312e-4cd5-4c7e-bd48-f74b7ca4f20a,0.6326582718413672,0,High
fc7a1f8d-00f5-4872-8d2b-592ca785aa60,0.631754879170803,0,High
cde3ba30-c65a-49c8-9ff7-9ec04be82eb7,0.6307713126573217,1,High
b8dce669-5daf-4121-8b10-dfd77c49b9a3,0.6301937529897298,0,High
77d31615-092b-42ab-bf89-8f47b9dd9b72,0.6296728006024415,0,High
eb76702a-1d83-4a6a-ad78-2ff4894a8a90,0.6291260812668537,1,High
6bb63e50-bc53-40c6-8025-756524ac5f24,0.6288579207522569,0,High
38310d1a-fce4-4597-b1a2-7d035f71fd82,0.6283608361874344,0,High
b24d8440-0708-40ce-8447-7a10faaa09eb,0.6278239353334857,0,High
ff28ab2c-74f6-4506-97bc-603c5fd1bdb8,0.6276112424142906,1,High
317fcc3f-1bd0-4357-9b0b-ae34b360b4c4,0.6274673836025524,0,High
87e155c9-9d78-42d5-8be7-153f2c565b4c,0.6272918127978352,0,High
28fdda64-7342-4243-a522-4860184169c9,0.6272425739942933,0,High
b055bd86-d83b-4a54-8cd0-b98bde286d57,0.6271856557866107,0,High
c16ef60e-5ed6-46ea-aba5-dc06f6086186,0.6266999739144674,0,High
ea0a653b-19b7-4246-ad1d-2bceae849645,0.6265308759150525,0,High
c50321b7-a184-42a3-a525-58caf502515c,0.6264189487697022,1,High
b7b4b321-5c3b-4002-9aaf-6524290318da,0.6262561387031803,1,High
b6ab8ecb-20d8-4dbc-87a7-e55130fb3a9f,0.6262133669096006,1,High
328887db-3e56-4695-bf30-8b4c0760a5f8,0.6261253071105506,1,High
11f8f61a-de72-49b3-b34b-8806347d30ac,0.6260794473019421,0,High
2413dae0-8c27-4d83-b45a-6f0831f4ac36,0.6255101864189873,1,High
41620dc5-8e43-4904-a4fa-11c29ab60593,0.6252345359567069,0,High
41a5b676-a486-4581-8865-c34b833876dc,0.6247086065222,1,High
09cbcafb-5821-4650-a168-e982b8bc849b,0.624188412318737,1,High
c10cab30-01f5-4979-a104-a1c041ea6057,0.6241722962642774,1,High
0bb558aa-87a4-4aaa-9dcc-bbd5170a84f1,0.624003665872941,1,High
60787429-b0c1-4a87-bb29-697a539f62ab,0.623838876114767,1,High
e5d607b4-e770-48c0-89c1-0daff8d2e5bb,0.6230147224133543,0,High
a2865afc-680a-446c-b531-84ed9f773bfb,0.622429635954737,1,High
6b24f1aa-4ccf-4176-b785-09b43809202a,0.6222447051813678,0,High
1105bef0-fff4-4e40-b63a-480a8c66231b,0.6221263369046759,1,High
1008d1b1-ebc1-46b1-ad23-207b425387f3,0.6220651088232986,0,High
808cd697-d7d4-4088-a7eb-6ae90e5e634c,0.6220642157166384,0,High
ba815db0-abce-4fcc-92b6-b64617d54a7b,0.6213039144868625,0,High
9aceb807-2d30-4534-aebc-752ee9b530c3,0.6211268756130182,1,High
e9a02965-94e3-415e-b245-ba4c00f0de99,0.6210687896757916,0,High
8181e410-4889-4086-af3b-10b0a395dc7a,0.6210395300463947,1,High
4d23dd12-8191-4403-b317-6091393cb038,0.6207003531724208,0,High
f25b3c85-6bd8-40a6-8e10-094cb18b9a59,0.6204967570907435,1,High
767035bd-11bb-46d3-9b84-f291f4f76801,0.6201331108512879,0,High
70845ecf-b2ff-4e0b-a1f2-a812d3e359b1,0.6199687436715446,0,High
b7284ff2-fe9b-43bb-9cab-8b78ed6b0faa,0.619821398037397,0,High
f0fdb722-ff55-490a-9df9-25805f218348,0.6193663119201105,0,High
23daa7f1-c459-4877-8c00-acf2cdeae8c3,0.6191652233126504,0,High
a5985fb7-aa9a-41d8-9ac8-b1830432e082,0.619107416096028,0,High
4cbb3346-6084-4c67-9874-0ac00dd18186,0.6188275613602691,1,High
6cc9dfe6-0910-4b32-b086-d238784e9cb2,0.6187060159362031,0,High
e8f6f653-30a6-4676-b040-b3f37011766b,0.6186424764054538,0,High
2fefefbe-bc58-43f2-a004-acdb0dea3369,0.6184518058223791,1,High
5869714f-b605-4a8e-b53e-73d7de55bd4c,0.6180937068488663,0,High
d4fcee17-f52e-47f3-8e20-b288feef5092,0.6180348109212465,0,High
d30f7392-12bf-43fe-b45f-ab0be9da368f,0.6179520345097621,0,High
730d495f-a887-489a-96ac-d2b7fa6624f7,0.617943962859999,0,High
4afd05f6-00f5-4624-abc5-befba35adba5,0.616995582909954,0,High
8705e0bc-3776-42ef-99b0-490a6ed4738e,0.6162537037660923,0,High
f2577717-0cf0-49fc-b42c-27534c74c939,0.6161824657219174,0,High
231318cc-f1cd-44f6-908d-d0da511356f4,0.6159857833758243,1,High
bd5a08fe-6c08-4f45-b5bc-565a1a40d8e7,0.6159064363701298,0,High
f8e9b55c-00c5-4d15-99a9-0f6523cbdcfa,0.6158272283311982,1,High
9d3414a2-194e-4ac7-85af-2fb53ee547a1,0.6155599954046574,0,High
15a90477-66cb-47b9-a942-0d5697cde064,0.61555587866931,0,High
c6969677-28b7-45e5-b804-17a315e962ad,0.6153568238039674,0,High
25f0e659-3d6e-4c25-8d5d-7270bbdb86f3,0.615302026044764,0,High
29b07556-6f18-416c-a838-1356348d2fd2,0.6152296616653677,0,High
cb8ae667-fcae-44fa-9864-e318a386a38d,0.6149198618297099,0,High
7aa6b6b6-18a2-48dc-8c4c-8da8be7eb3ac,0.6136180182175084,0,High
81590ad3-16ab-4de5-a40c-71831dcf401d,0.6134339594033019,1,High
e928b24f-98d1-4347-abbc-e4ae87ccfe45,0.6133529394013375,0,High
7696c622-d9b6-4bfa-a7c9-9732fb488413,0.613262836805849,0,High
0f8dce36-e1cc-4727-8a1a-2788ac9c9674,0.6130883006915355,1,High
1b035d5b-1186-4f95-a917-de4a1f0d724d,0.6130795538909999,1,High
b1148588-4baa-4b7f-b5f3-4f6c18ffe695,0.6130742631785062,1,High
235820e5-1066-4836-916e-04c735a5de0b,0.6127949015107749,0,High
35564179-f104-40c0-9ff8-47a326d21062,0.6127887144129498,0,High
0bb998ee-d0ca-46d1-bef5-caf8e53cc1f1,0.6126088848673468,0,High
61ca7879-dcfa-4bd8-8843-352c77cb81a7,0.6125035859419582,1,High
299c6eb5-2890-402e-9efc-b1ce841f7e22,0.6124934976484346,1,High
3160383e-6132-4b34-a7f2-a3df71d2162d,0.6124157746207822,1,High
f883231f-c4a8-4399-882f-e5ecc202f02a,0.6122845340809951,0,High
382e4059-11df-4109-9325-131d04ca0f0c,0.6121966208358752,0,High
e1b3cc2f-74c7-48fd-a710-767cd3960c17,0.6118938917531146,1,High
3470a0f1-0df7-4f35-b24b-11030658beed,0.6118382244720524,0,High
0220d1d7-137d-49bb-a77c-e28c3a10bc8a,0.6116878828004286,0,High
053c2449-ae03-4183-be15-009a080b8e7e,0.6116693990127172,1,High
8315bf4f-cbf8-4d20-bc17-d5167949a12f,0.6112455185101494,0,High
5e13cabc-6c53-4798-9dd8-d96921d3845c,0.6111900857772181,1,High
d8f700f7-67da-42f8-8f5b-ebcfdced65aa,0.6110153301106128,0,High
63e744e7-4dc1-4338-b391-7b719171e11c,0.6109046297873754,1,High
1c67ea5d-2b68-4d1f-8d54-82bf944a8aba,0.6107843616383202,0,High
4ec6cc6b-9aff-4c94-b7b9-66c1a04a4c41,0.6107332139340473,1,High
36401268-771f-43d6-8a05-9834a9c3d215,0.6107005696342488,1,High
902e8c69-6d16-4a0c-bd6b-749c44a3ec47,0.6106530844128244,0,High
fb59c140-e60e-4bd6-b594-fb9e8c3588db,0.6105097544962089,0,High
5cd1e4ff-39c5-4429-a64a-b24a8974170f,0.6099006150991287,1,High
9b7aec41-f335-4cb0-94ed-7c98d7ad2c85,0.6098652246043184,0,High
7fbb692d-7a45-4eb4-b340-ee30b4bfa2f2,0.6098286233470821,0,High
5d4a4c43-c6a3-4b84-8a9e-6e002e83a550,0.6097635166472303,1,High
aae08f6e-f9fa-4878-8f5e-7f4da2d78c17,0.609592922775549,0,High
cc420109-5c76-460b-af68-c01baed5cec8,0.60942538279014,0,High
3278bb4d-19bb-42f2-bfa4-5d32a960c62f,0.6092936832201538,0,High
7d287334-3519-409c-b7b3-97d10a9a2ee8,0.6091968594848434,0,High
ef1d8332-95f9-429c-8afb-228ee96ded31,0.6091891423390575,1,High
e392dda4-fb5c-4c0d-8640-ac041c5bda30,0.609147031036009,0,High
0596aa39-d647-4d77-9832-f59122acf866,0.609073237730277,0,High
2b1f35bd-39c4-4196-86ed-e97d706dab11,0.6090614206532774,1,High
7587bdd2-7804-432c-964d-f416638b4156,0.6088074517344371,0,High
21d32ebc-dcff-4764-9f5e-bb5a3b26d475,0.6087185733942029,1,High
47b4a75d-9178-4d66-af82-93bded05fce7,0.6085664320573091,1,High
2872eee1-df99-40d4-b0fb-02a3da8972e4,0.608526218081259,0,High
dff17ea4-ba19-4bcb-ad8a-e55cfff871b4,0.6084593194858957,0,High
9ce87696-e250-4a50-954f-67e14ce3822d,0.6083245459783061,0,High
ccf17471-817a-4edd-880b-47aee62d1900,0.6082700616515877,0,High
372aabdc-70ce-4068-8d70-40baea163f55,0.6080705144829609,0,High
74a1f956-4e6e-410e-ba8a-f371fc917e7b,0.6078639547098615,0,High
6a739472-b70d-48d7-97ac-5f955924cdc7,0.6078104482012656,0,High
af090b53-4a53-4c4a-8f90-849838e88f3c,0.6076110152291919,0,High
903ed0c5-6646-490c-8599-17be9c0cdeaf,0.6075948526557287,0,High
27d6618f-c988-4732-9747-d46761371d7f,0.6073411615117125,0,High
74fbaee7-e570-47f4-9a15-050620d79974,0.6068162262075204,0,High
b64cf0d7-59dd-4acc-baab-fb9504197821,0.606799015262263,0,High
d8e93d69-358b-4925-94d0-4b1d0fc8e00e,0.606093366018871,1,High
c8b9f4a1-a872-4c68-b101-4ff12322f9ba,0.6057278579202421,0,High
9d87d59d-094d-4ff0-a43d-a4c0d5c9dc33,0.6056212914323259,1,High
974b546f-55bf-41c8-aa63-71e45bc1fdc2,0.6054955131598106,1,High
f88f9545-b5e4-4514-916d-8494f5e3653b,0.6053783753497918,1,High
730a4727-5ef6-4f05-b796-b64100b6acc8,0.6052663410905716,1,High
fbe3c686-fed1-4a8e-9fa0-39fec28ea8b5,0.6052064411896259,0,High
8dce6b31-3db2-4782-8157-0ae63fb7aba9,0.6051532713175056,0,High
f64f899a-6ca6-4262-bc91-b0a8f819a903,0.6050780384131162,1,High
51e0f40e-aa18-4aae-8b23-2bedac219e40,0.6050315417521575,1,High
47a89b37-58cc-4ff2-b92c-2d858947f782,0.6050307700949755,0,High
8b3eaa58-f6c3-49e5-b982-98bf25fb21e9,0.6049427077326824,0,High
2a0841d4-8cdc-42b3-a666-9c33a338bbcf,0.6048619093709104,1,High
9721ec16-483a-411a-bfe8-f686430eded6,0.6047014522252063,1,High
f9f58b8d-8c2b-4bfc-af9c-351ad053692f,0.6045753397442862,0,High
515b7b2f-551f-45fc-922d-5cdb140813c3,0.6045634845532541,0,High
655d4ffc-0bdf-4ccb-a137-7af2af43405b,0.6045228868655625,1,High
997c6e9e-1ad8-4547-b3ff-804d115fa8f3,0.6039818329488361,0,High
49e8e23f-3160-4a20-8262-84d024610c4a,0.6039080744605945,0,High
476c8913-d147-4e18-8a2e-ecabdb9714d7,0.6036296381370553,0,High
523b9be7-21c1-426e-aea0-ccf26ce5a0f5,0.6035462965884877,1,High
d20b19f5-c8af-468e-8f72-b9acf951b370,0.6033828133077166,0,High
0063caa9-488c-495a-8359-53248d8af5e4,0.6032734691727567,1,High
99711128-67e3-480a-8bfd-be4b1367ceea,0.603260768920759,0,High
79ce6551-a821-4a2a-b49b-864d61408150,0.603243289746377,1,High
2320d171-d839-4288-b83a-53dd5070e545,0.6026405104524598,1,High
18581cd7-d382-4080-91db-e17f1cbbafa5,0.6025075304108154,1,High
aa6fd0df-8471-4e1c-b176-aa046eeb9340,0.6024923285629955,0,High
d6734b54-f504-4a5e-b662-51a01e283b2a,0.6022780025087798,1,High
9874e5b6-841f-4af4-a0e7-9c62c99c5cb9,0.6021183785468329,0,High
601c2af7-6aa2-4b76-8a63-cd6e932433a2,0.6021081030192553,0,High
1fc279d8-129e-412e-b860-186d619dc0e6,0.6020430985342724,0,High
47a2688b-e091-48b3-9396-f813b0c5297e,0.6020202036521819,0,High
2c80000e-1d9b-4c59-90b0-347808324c42,0.6019139130663121,1,High
d5a551dc-8cca-43d8-8212-59cd7b766d63,0.6017654007277516,0,High
6a12a9f6-b18f-4872-b010-e4a34eed1896,0.6015959803989515,1,High
1c4cfd40-7882-40ef-b5a1-21c17752556b,0.6013707374810419,0,High
2b4c10d2-a8e8-4b76-bdf4-a13c56fe7896,0.6010387700937888,0,High
ab43d196-10cd-4b38-b99c-240e3acea34d,0.6009872236849447,1,High
3de05fb9-61d8-49cd-9991-dd4f41c3261c,0.6009456408906645,0,High
7bd3e1cb-45c6-47b9-8c48-803ba21e5bb4,0.6008209101751923,0,High
294709ad-1f5d-4e28-91d5-d01b08c8478f,0.6007834763421359,0,High
b195dec1-56fa-4c44-92f0-6eaac6ec6dc3,0.6005752525543309,1,High
8040146b-ec20-4cf2-a82e-71660d050480,0.600308888232425,0,High
18b0c454-f0de-45b3-8100-98805d8a4234,0.6003015416429536,0,High
9bbf183d-6e7e-4fb9-a4d0-65303fc6aa4e,0.6002730492781848,0,High
336e16e7-f21b-4b8c-affe-8f1c4ed369c4,0.6002308158681933,0,High
b81618af-2584-4e66-84d0-9af1e969f59f,0.6000982197297492,1,High
65081ca7-d31a-42f1-bc59-cb9d116202e5,0.6000518118618302,1,High
be81edbb-5fed-4a76-b0d5-818c835da67b,0.6000072383966352,0,High
900f1a57-e927-48b4-b28a-6001ee453520,0.5999715307026544,1,Medium
c5b89dea-34d7-4197-b0e3-175d12cfcfe0,0.5999197215171838,0,Medium
7bbf5095-69cb-40e0-8b96-bd791145aedf,0.5998461470759998,0,Medium
0f20f1b9-dddc-455e-8e65-c4230cf3d054,0.5998368173208071,0,Medium
9632d0be-d4fa-4dc7-9a33-c5e807b2f4ad,0.5994618523395226,1,Medium
0fdb5971-30c6-47bb-ad08-5f4d1e33244c,0.5994392283433475,1,Medium
da714f52-b715-4e3c-9352-4c98f7ee9519,0.59931836161366,1,Medium
4eaa5c74-8b3b-40a1-a11b-b58d804eae61,0.599176215719764,0,Medium
7041852f-cfe1-498e-9842-f8888688b522,0.5991619675847596,1,Medium
04032295-b764-45fa-8cbd-7991151b0e40,0.5989321652874114,0,Medium
43301302-5758-4610-8ec2-fab3440f8fc7,0.598897700679199,1,Medium
a50c0ab1-8bb3-427f-b84f-7a641d295218,0.5987986704474412,1,Medium
cea994b7-063a-4158-9b12-5c44929dd311,0.5984279152768116,0,Medium
50a1b90b-7d22-4ac9-9258-e8a83c962a16,0.598379323936679,0,Medium
1af69ceb-7d32-459c-aefb-c3e5634f3bb0,0.5983238002247057,0,Medium
aaea3c6b-b509-4b73-8bb4-586258ea0de7,0.5983022400809462,1,Medium
1da59773-86a1-4baf-93f2-f3b5865ebe05,0.5979980596446689,0,Medium
c7c2ca85-a82e-4501-81d6-caae2d12f503,0.5979943699660527,0,Medium
c9c0a9c5-9dc0-43b8-9c85-a2394fdfc467,0.5977708130222764,0,Medium
a2a315a9-297e-4f7e-80e2-0b241bdd38cb,0.5976924576435233,0,Medium
b15a13be-6606-4101-8f9e-61eb9408afdb,0.5976916051192365,0,Medium
a712a042-a275-4f40-b883-f626e8756dc6,0.5976053931268687,1,Medium
e991c3d4-030a-4eaa-bb78-868a6991ca61,0.597298516217658,1,Medium
932c0f71-fc2c-4f53-ba8d-deb603c5a5b5,0.5968997655040398,0,Medium
106e93c9-8dcf-4819-bf8f-5f69cef7d7a0,0.596852863977646,1,Medium
9f53c82c-d416-440f-9fd0-d3731c5124c8,0.5967805054940899,0,Medium
809fb06f-fb9e-4e59-be0c-a0347b7a84c9,0.596726204771671,0,Medium
072f6c54-2ffc-4fbf-b537-7cad93fc5da0,0.596594018756846,0,Medium
2a8b67d1-fb9d-4d78-bd2a-88e74ba8efca,0.5965375013944051,0,Medium
16dd17c6-3d41-4a79-84ad-0f4256b5b421,0.5965003070434765,0,Medium
c559a13e-6ba7-4dee-9933-c59481b2f934,0.5963646704700543,1,Medium
6a670001-5322-4d4f-a759-f517ed5e7dcd,0.5963414141743244,0,Medium
5be52bcf-428c-4ef9-b122-d9e19460235f,0.5962591578455415,0,Medium
46b08581-fef7-48bb-8228-70be0266a64e,0.5960094369982938,0,Medium
1c03a56f-ab98-473b-83f2-1c4ba3f226b1,0.5959008480712884,0,Medium
d2c9fd0a-513b-4006-9b9f-0925b711992f,0.5958981200238556,1,Medium
a49ad049-b945-4c40-9357-5c6394991b54,0.5958747128869935,0,Medium
2eeaba8d-2208-4c13-ab3f-62ccfb51c455,0.5958630230203207,0,Medium
82fc1cd4-60d3-4eec-9675-cbebb492bdd3,0.5958421766278144,0,Medium
d6babe37-d5f8-443c-9232-03909cf92f9f,0.5958376788885779,1,Medium
c92992ea-68f3-4e03-8284-d644d0bd3b77,0.5956675714583713,0,Medium
1994f352-5674-4b9b-8720-ea571d14a183,0.5955220567753589,1,Medium
1b0319aa-4d84-4cd1-8e6a-203f223a0a92,0.5953747737731168,0,Medium
29de212f-df8f-4f51-ac6f-5e64e7254585,0.5953436431754802,1,Medium
df364591-3d6f-471a-aad5-8fb457e66941,0.5951702764550116,1,Medium
171d1e39-b504-4aac-8be4-884e10726bbe,0.5951594500231306,1,Medium
d89504ff-f6f8-49c6-9b42-bdf1230d6b43,0.5950449254151807,0,Medium
74c83037-51b7-4778-ac86-e63e1f423ac1,0.594898675149304,0,Medium
a28983de-7961-4b82-be3f-065dfe58f455,0.5947191229276662,1,Medium
06948006-66cf-43b9-9dfe-aec646dae7b7,0.5945012127622424,1,Medium
f5312d8e-20a9-4299-8220-8fd58af191d2,0.594442086591885,1,Medium
2c9d3d28-4037-472d-86dd-45bcaa44c49f,0.594297992746568,0,Medium
08f5b475-2463-44b2-914e-2f31a31706aa,0.5941536436492085,0,Medium
01e5ff1e-b059-4a40-a38e-fe0e1899013e,0.5941134187069979,0,Medium
165ae55e-0f3c-402f-8fcc-38df3555d4a0,0.594028262344725,0,Medium
26a9715e-59e7-45eb-9b99-1efe5c63523e,0.5939989206015996,0,Medium
b9ad183e-ed3b-4c9d-822c-2843875d20e0,0.5939734809911951,1,Medium
5bf63f20-e8c3-42bb-8cd8-fa0de0cd01a2,0.5939431633082014,0,Medium
f27e76b0-bc13-4337-9c1c-984da50fbe99,0.5938973869937291,1,Medium
e4592621-070c-49ed-825b-f897ae08c7bc,0.5938692636753151,0,Medium
24f9816a-9c18-4b64-82ae-83926bb1face,0.5935728148692804,1,Medium
eb173601-7842-4ccc-ba0e-c44d9747ae85,0.5935243354007999,0,Medium
afc776c6-1762-445b-9ec3-0d40747d7e47,0.5934742851945416,1,Medium
ed7dfb80-2090-4d7b-a588-a4fcd8d5dd62,0.5934159206246256,0,Medium
73701758-43a3-4bfc-ae08-f2a466f1f71c,0.5931869326786019,0,Medium
9f8249cc-77ea-4e6d-8647-0370939b4a6c,0.5931147802820087,1,Medium
a5df2425-b8b9-43e2-81a0-33bf778cd6a1,0.5930725791039264,0,Medium
05cc19eb-c88d-4c8a-878e-ee4b83b304e0,0.5930191550725856,1,Medium
7035e9a0-c278-4eee-8ebb-b4970f6e0d3f,0.5929509459539968,0,Medium
667d5443-8a3d-4c1f-b0f6-704cffe44f22,0.5929014856143098,0,Medium
ac61dfa4-376d-42d4-b511-43fa22fad57a,0.5928510621400152,1,Medium
89c524f3-474d-4970-8c49-797d1fe30a7c,0.5928287893550296,0,Medium
bedc8aa1-78c5-4166-9b42-a05f9e2a29bc,0.5927390211700587,0,Medium
2966915e-a2f6-47c0-af4b-a41051bfb1f3,0.5927341881888015,0,Medium
6e09a8a8-54cc-4ff8-a58a-87d577e1f8e4,0.5927244368369803,0,Medium
3a833402-028a-4845-8d87-02cc0f37630f,0.5927090783206416,0,Medium
1fb99a86-f0db-4d30-9a45-07739d71f2ea,0.5926831860900795,1,Medium
1bf4ca6e-8ea5-4603-a0a5-e6d4f2fda61d,0.5925811842018245,1,Medium
577c54ff-2637-46bc-9062-4976b0ebee6b,0.5920633583263076,0,Medium
1e78441e-6c10-47af-8019-ea94c93f43b5,0.5920617986782251,0,Medium
64614d8e-4afd-4561-95eb-8fdbe33442fe,0.5919819141407958,0,Medium
afdb63ba-4d11-4791-8b6f-06b3d1985f18,0.5919485485265684,1,Medium
94deaa79-0790-4475-b12f-ace0a52a9391,0.5919463157197306,0,Medium
5007123d-0229-40cc-9df8-806e759abbb6,0.5917583077635503,1,Medium
57275aea-2f0d-4756-ace8-1fa0ecc2ddff,0.5916117832368785,1,Medium
4dcb5c4f-71b1-420e-aa76-b75d535ef9d5,0.5915732443944777,0,Medium
46e36f75-050b-4293-8f81-e5d6edf8baed,0.5913905610991503,1,Medium
cc1312ca-d925-4e3a-83c0-6bed25fb61c6,0.591292306966138,1,Medium
ad979309-6bf9-47c7-b4fd-701b0592b7dc,0.5912718577622804,1,Medium
d8b24896-b12d-4b1e-b715-56f466c0355a,0.5911866415755115,0,Medium
c96fddae-0851-4025-869d-430ec604d0ff,0.5910997724166612,0,Medium
d8bcfea4-1993-43df-8c98-f56235337091,0.5909034441371123,0,Medium
160a46b5-3cd0-45c0-be47-c9b7ebe4eb6d,0.5908604207208222,0,Medium
423d5d52-9829-4940-aa01-6420371881a9,0.5908590173849104,1,Medium
f4bd5acd-c35f-4511-af76-6b8482a993b9,0.5908345536580528,0,Medium
acaac9de-ca3e-4cb3-a2a4-955acae3e73d,0.5907884262811401,0,Medium
535f90e4-6306-4abb-8230-f08a3b32dbde,0.5906742517732948,0,Medium
7572d140-ded8-4040-862a-77564fb21886,0.5906230485496731,0,Medium
933bc879-9dec-4bf8-bdb2-ba8f5efa10c0,0.5906154638737365,0,Medium
1412952f-c016-4a05-b1d4-54f59271d93b,0.5904006632226154,0,Medium
0b2165f8-baa6-40b4-affa-21c721338786,0.5902671042099707,0,Medium
a7f19051-093d-4127-b930-b3154763055b,0.5902351595310158,0,Medium
65fc253d-ed7b-4cb7-a131-ecf8aaf0c208,0.5902321142645709,0,Medium
016709a6-93a4-4ef2-b141-ca8ed8681dee,0.5900404066484328,1,Medium
d90c6b96-2007-4acc-8a79-76499e817cf2,0.589929704759793,1,Medium
fbf62629-84ca-4302-97b1-94f936913d2d,0.5897738355542477,0,Medium
2f45030a-20d3-44f2-b69b-6167a9231197,0.5897673274112449,0,Medium
8c4e586b-8803-4e62-a1b3-085eb3436829,0.5897253996363765,1,Medium
1408ef7e-f2aa-47da-a6dc-eda56dbe1e6a,0.5897181520817193,0,Medium
cd9ab4c0-15dd-40ea-8d31-19ec81c1283d,0.5895933710316558,1,Medium
91fe13c0-4511-4834-be54-c3a4981dacc3,0.58951641201126,0,Medium
a7708b65-a604-4ffa-8999-997da5ac320e,0.5895043548202429,0,Medium
c0203e76-3189-4705-91d3-bac3a5017653,0.5893286943031627,0,Medium
73d353b3-ee2d-416f-8495-48348d7fb1e8,0.5893214757491814,0,Medium
9f1e45ff-b831-45ba-98f6-0b0ed41e9666,0.5892892826006173,1,Medium
c4ee90aa-41aa-4d22-a0de-b1048d6dc7e1,0.5891054906326247,0,Medium
d6bce8be-5ba8-4889-a062-7a8a6fc4d983,0.5888849975373942,1,Medium
4fd51cfc-8ecd-45f9-9740-01f663ee618f,0.5888810944818244,0,Medium
1537479b-3ddd-476f-9d20-4f09f3766900,0.5888100712142399,1,Medium
b59ac6a1-fbb5-44f6-bbdc-1e8e42c58463,0.5886692654421556,1,Medium
c7807674-0af9-4d0b-a99b-7990902f8afb,0.5886551915202365,0,Medium
e826e098-6dae-4606-afb6-52348a4f615d,0.5885586964840487,0,Medium
e8cb5d99-98e7-40e0-995a-889d5ef5247d,0.5884667094183842,0,Medium
f80887dc-831b-4541-bcca-b9eb40886aa4,0.5884016814883125,1,Medium
bd748af5-7b90-463b-afdf-bad1f23484d3,0.5883184895857769,0,Medium
52f2f37e-9c08-48d9-9b65-924e9471a465,0.5882491732645425,0,Medium
